Label,Stock,StockID,Model,Parameter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,Stock,StockID,Model,Paramter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,character,numeric,character,character,numeric,numeric,numeric,numeric,numeric,numeric,numeric
,Stellako,1,Ricker,alpha,1.9534922,0.174501635,1.606,1.837,1.957,2.07,2.295
,Stellako,1,Ricker,beta,4.747703952,1.404287627,1.9458999,3.817749975,4.757999895,5.701,7.509
,Stellako,1,Ricker,Smax,0.246432973,0.317357764,0.1332,0.1754,0.210149994,0.261924996,0.514024976
,Stellako,1,Ricker,var,0.75646061,0.142566858,0.5265,0.654874999,0.7402,0.8403,1.085
,Stellako,1,RickerTVA,alpha[1],1.94772042,0.330642749,1.276,1.735,1.954,2.166,2.59
,Stellako,1,RickerTVA,alpha[2],1.92883261,0.305490179,1.316,1.73,1.937,2.131,2.528024995
,Stellako,1,RickerTVA,alpha[3],1.91464223,0.291236371,1.327974991,1.724,1.921,2.106249955,2.476024995
,Stellako,1,RickerTVA,alpha[4],1.93269273,0.280806163,1.368974991,1.749,1.936,2.119,2.479
,Stellako,1,RickerTVA,alpha[5],1.9701215,0.271859546,1.429,1.79,1.972,2.146,2.509
,Stellako,1,RickerTVA,alpha[6],1.98020353,0.26521827,1.469,1.806,1.979,2.151,2.514
,Stellako,1,RickerTVA,alpha[7],1.95553547,0.262874909,1.434899864,1.783,1.955,2.127,2.473024995
,Stellako,1,RickerTVA,alpha[8],1.92914505,0.259663676,1.402,1.759,1.93,2.103,2.431
,Stellako,1,RickerTVA,alpha[9],1.92213275,0.261151099,1.382,1.755,1.925,2.099,2.42
,Stellako,1,RickerTVA,alpha[10],1.93154516,0.257222412,1.409,1.764749947,1.934,2.103,2.439024995
,Stellako,1,RickerTVA,alpha[11],1.93059328,0.255649053,1.405974991,1.766749947,1.936,2.099,2.425
,Stellako,1,RickerTVA,alpha[12],1.94507138,0.251709686,1.436,1.781,1.949,2.113,2.432
,Stellako,1,RickerTVA,alpha[13],1.9730524,0.24808596,1.472,1.815,1.975,2.136,2.457
,Stellako,1,RickerTVA,alpha[14],1.99417333,0.252867758,1.476974992,1.832,1.995,2.16,2.493
,Stellako,1,RickerTVA,alpha[15],1.99286747,0.24732376,1.487,1.834,1.995,2.153,2.484024995
,Stellako,1,RickerTVA,alpha[16],1.9980228,0.247707463,1.496,1.837749949,1.999,2.16,2.486
,Stellako,1,RickerTVA,alpha[17],2.00436174,0.249735474,1.501974992,1.848,2.006,2.168,2.495
,Stellako,1,RickerTVA,alpha[18],2.0287226,0.244571972,1.544974992,1.87,2.03,2.187249957,2.516
,Stellako,1,RickerTVA,alpha[19],2.02997941,0.245445423,1.533974992,1.873,2.03,2.191249957,2.514
,Stellako,1,RickerTVA,alpha[20],2.0530725,0.245271257,1.567974992,1.892,2.053,2.21,2.538
,Stellako,1,RickerTVA,alpha[21],2.07914967,0.245068956,1.594,1.918,2.078,2.239,2.569
,Stellako,1,RickerTVA,alpha[22],2.1186034,0.249305031,1.648,1.951,2.113,2.277,2.633024995
,Stellako,1,RickerTVA,alpha[23],2.1359063,0.251583793,1.655,1.97,2.129,2.3,2.645
,Stellako,1,RickerTVA,alpha[24],2.1062952,0.251514884,1.618,1.944749952,2.103,2.267,2.61
,Stellako,1,RickerTVA,alpha[25],2.1224092,0.253602012,1.639974993,1.955,2.119,2.286,2.642
,Stellako,1,RickerTVA,alpha[26],2.1407463,0.25785845,1.657974993,1.964,2.135,2.308,2.672
,Stellako,1,RickerTVA,alpha[27],2.11107394,0.254641979,1.619,1.945,2.104,2.276,2.631
,Stellako,1,RickerTVA,alpha[28],2.13351687,0.256466166,1.639974993,1.963,2.128,2.299,2.653024995
,Stellako,1,RickerTVA,alpha[29],2.1358284,0.262070119,1.631974993,1.961749952,2.129,2.308,2.659
,Stellako,1,RickerTVA,alpha[30],2.13401468,0.265730785,1.636,1.953,2.129,2.306,2.675024995
,Stellako,1,RickerTVA,alpha[31],2.164871,0.271178684,1.656,1.982,2.156,2.342,2.720024996
,Stellako,1,RickerTVA,alpha[32],2.1614886,0.272615153,1.648974993,1.973749952,2.152,2.33824996,2.722024996
,Stellako,1,RickerTVA,alpha[33],2.1342921,0.271878042,1.614,1.949,2.129,2.313,2.689
,Stellako,1,RickerTVA,alpha[34],2.1268949,0.2780947,1.617,1.936,2.117,2.308,2.705024995
,Stellako,1,RickerTVA,alpha[35],2.09612651,0.27759807,1.566,1.909,2.089,2.277,2.666024995
,Stellako,1,RickerTVA,alpha[36],2.02154958,0.274000407,1.488,1.845,2.017,2.198,2.576024995
,Stellako,1,RickerTVA,alpha[37],1.98546907,0.276606058,1.44,1.805,1.981,2.164,2.538024995
,Stellako,1,RickerTVA,alpha[38],1.93854994,0.281726723,1.384,1.752,1.936,2.121249956,2.506024995
,Stellako,1,RickerTVA,alpha[39],1.91484079,0.289593981,1.350949964,1.724,1.908,2.102,2.499
,Stellako,1,RickerTVA,alpha[40],1.89059848,0.28331345,1.351,1.697,1.887,2.075249955,2.463024995
,Stellako,1,RickerTVA,alpha[41],1.86848559,0.284007455,1.321,1.679,1.862,2.052,2.444
,Stellako,1,RickerTVA,alpha[42],1.81501847,0.282403309,1.25997499,1.628,1.813,2,2.381024995
,Stellako,1,RickerTVA,alpha[43],1.77492386,0.282984322,1.22594996,1.586,1.773,1.958,2.348
,Stellako,1,RickerTVA,alpha[44],1.70194499,0.284801765,1.148974989,1.511,1.702,1.892,2.260024995
,Stellako,1,RickerTVA,alpha[45],1.63924742,0.28750981,1.076,1.448,1.639,1.83,2.2
,Stellako,1,RickerTVA,alpha[46],1.56016509,0.297080062,0.975195,1.366,1.562,1.759249947,2.138
,Stellako,1,RickerTVA,alpha[47],1.504889638,0.308492056,0.886847439,1.301,1.507,1.713,2.108049977
,Stellako,1,RickerTVA,alpha[48],1.431773128,0.312741688,0.7947725,1.229,1.431,1.642,2.047
,Stellako,1,RickerTVA,alpha[49],1.375869508,0.322419627,0.728995,1.166,1.376,1.596,1.997
,Stellako,1,RickerTVA,alpha[50],1.29882308,0.336757339,0.6198825,1.079,1.302,1.524,1.942025
,Stellako,1,RickerTVA,alpha[51],1.243895762,0.346983082,0.55138,1.016,1.247,1.47725,1.903025
,Stellako,1,RickerTVA,alpha[52],1.16370128,0.35828356,0.44119,0.9274,1.166,1.40925,1.848025
,Stellako,1,RickerTVA,alpha[53],1.079782348,0.376532747,0.3121875,0.8346,1.09,1.338,1.785
,Stellako,1,RickerTVA,alpha[54],1.008512458,0.387859773,0.221185,0.753575,1.019,1.273,1.737025
,Stellako,1,RickerTVA,alpha[55],0.993773229,0.383381008,0.203095,0.749625,0.9969,1.256,1.722
,Stellako,1,RickerTVA,alpha[56],0.950057157,0.402572493,0.11467,0.6905,0.9647,1.222,1.702
,Stellako,1,RickerTVA,alpha[57],1.052424326,0.348247109,0.36899,0.819175,1.0545,1.287,1.731025
,Stellako,1,RickerTVA,alpha[58],1.121222796,0.32632204,0.48119,0.90195,1.125,1.338,1.766025
,Stellako,1,RickerTVA,alpha[59],1.175544776,0.322528628,0.54235,0.957275,1.178,1.392,1.813025
,Stellako,1,RickerTVA,alpha[60],1.23154869,0.324562256,0.6030975,1.016,1.232,1.45,1.870049974
,Stellako,1,RickerTVA,alpha[61],1.24793533,0.338271475,0.58649,1.022,1.249,1.472,1.910025
,Stellako,1,RickerTVA,alpha[62],1.200081657,0.36020074,0.4890925,0.9607,1.201,1.444,1.894
,Stellako,1,RickerTVA,beta,2.996697108,1.349789013,0.555537362,2.004,2.977,3.916,5.714124947
,Stellako,1,RickerTVA,Smax,0.87371318,29.53787595,0.174997499,0.255374996,0.3359,0.498949992,1.800199568
,Stellako,1,RickerTVA,var,0.284164698,0.248082743,0.00118895,0.0259075,0.262249995,0.5004,0.7488025
,Stellako,1,RickerTVAFB,alpha[1],2.09779611,0.311322198,1.489974992,1.895,2.095,2.296,2.724024996
,Stellako,1,RickerTVAFB,alpha[2],2.07922145,0.293058519,1.489,1.889,2.08,2.271,2.650024995
,Stellako,1,RickerTVAFB,alpha[3],2.06046194,0.28201256,1.478974992,1.882,2.064,2.247,2.604
,Stellako,1,RickerTVAFB,alpha[4],2.0730708,0.271246398,1.526,1.895,2.077,2.252,2.601024995
,Stellako,1,RickerTVAFB,alpha[5],2.1042466,0.264876069,1.583974992,1.932,2.099,2.28,2.629024995
,Stellako,1,RickerTVAFB,alpha[6],2.1064791,0.257050958,1.603,1.934,2.107,2.276,2.616049981
,Stellako,1,RickerTVAFB,alpha[7],2.0826482,0.252733573,1.577949969,1.919,2.082,2.246,2.581024995
,Stellako,1,RickerTVAFB,alpha[8],2.0599795,0.254268174,1.531,1.898,2.065,2.228,2.545049981
,Stellako,1,RickerTVAFB,alpha[9],2.05296381,0.250219769,1.533974992,1.894,2.056,2.216,2.535
,Stellako,1,RickerTVAFB,alpha[10],2.063814,0.247827051,1.564949969,1.905,2.064,2.224,2.551
,Stellako,1,RickerTVAFB,alpha[11],2.0611097,0.247160508,1.566,1.904,2.065,2.221,2.549
,Stellako,1,RickerTVAFB,alpha[12],2.07006366,0.245946796,1.576,1.914,2.074,2.23,2.551
,Stellako,1,RickerTVAFB,alpha[13],2.0938228,0.242138012,1.612,1.935,2.097,2.253,2.567024995
,Stellako,1,RickerTVAFB,alpha[14],2.10712324,0.240812495,1.633,1.949,2.108,2.266,2.579049981
,Stellako,1,RickerTVAFB,alpha[15],2.1065932,0.239023066,1.640974993,1.945749952,2.106,2.261249959,2.581
,Stellako,1,RickerTVAFB,alpha[16],2.1108865,0.241206408,1.628974993,1.954,2.112,2.268,2.582
,Stellako,1,RickerTVAFB,alpha[17],2.1171008,0.242278814,1.634,1.957,2.117,2.274,2.599
,Stellako,1,RickerTVAFB,alpha[18],2.1341013,0.244419765,1.652,1.976749953,2.135,2.288,2.629
,Stellako,1,RickerTVAFB,alpha[19],2.1353278,0.246483066,1.632974993,1.98,2.137,2.292,2.623
,Stellako,1,RickerTVAFB,alpha[20],2.1540515,0.243988408,1.667,1.994,2.155,2.312,2.638
,Stellako,1,RickerTVAFB,alpha[21],2.1797951,0.24324438,1.695,2.023,2.181499943,2.335,2.667
,Stellako,1,RickerTVAFB,alpha[22],2.2129017,0.24439285,1.741974993,2.053,2.208,2.365,2.71
,Stellako,1,RickerTVAFB,alpha[23],2.2317793,0.246105186,1.766,2.068749955,2.222,2.389,2.737024996
,Stellako,1,RickerTVAFB,alpha[24],2.2159729,0.243256636,1.749,2.054,2.21,2.373249961,2.719
,Stellako,1,RickerTVAFB,alpha[25],2.23671099,0.246413168,1.772974993,2.073,2.23,2.394,2.741
,Stellako,1,RickerTVAFB,alpha[26],2.2584019,0.248404037,1.794974993,2.092,2.249,2.415,2.779
,Stellako,1,RickerTVAFB,alpha[27],2.2407591,0.248674194,1.773974993,2.074,2.233,2.399249961,2.757024996
,Stellako,1,RickerTVAFB,alpha[28],2.2606757,0.251613748,1.786974993,2.09,2.252,2.42,2.776024996
,Stellako,1,RickerTVAFB,alpha[29],2.2670272,0.251928014,1.788,2.095749955,2.256,2.43,2.786024996
,Stellako,1,RickerTVAFB,alpha[30],2.2755057,0.254826447,1.809,2.1,2.268,2.442,2.804
,Stellako,1,RickerTVAFB,alpha[31],2.2930356,0.262829962,1.818,2.112,2.276,2.462,2.843024996
,Stellako,1,RickerTVAFB,alpha[32],2.291391,0.265799243,1.812,2.111,2.28,2.457249962,2.865
,Stellako,1,RickerTVAFB,alpha[33],2.2744124,0.263823489,1.792,2.095,2.259,2.439,2.840024996
,Stellako,1,RickerTVAFB,alpha[34],2.2686663,0.26473666,1.779974993,2.088,2.254,2.437,2.832024996
,Stellako,1,RickerTVAFB,alpha[35],2.2434563,0.26348343,1.755974993,2.065,2.231,2.414,2.792024996
,Stellako,1,RickerTVAFB,alpha[36],2.1880403,0.255304022,1.715949972,2.014,2.179,2.352,2.713
,Stellako,1,RickerTVAFB,alpha[37],2.1613459,0.257170724,1.68,1.987749953,2.153,2.327,2.692024995
,Stellako,1,RickerTVAFB,alpha[38],2.13311019,0.255814646,1.655,1.96,2.123,2.297,2.664
,Stellako,1,RickerTVAFB,alpha[39],2.1196324,0.257633586,1.639974993,1.947,2.11,2.28,2.654024995
,Stellako,1,RickerTVAFB,alpha[40],2.0902125,0.255336917,1.605,1.92,2.082,2.25,2.621049981
,Stellako,1,RickerTVAFB,alpha[41],2.0671255,0.256562842,1.587,1.895,2.056,2.230249958,2.605024995
,Stellako,1,RickerTVAFB,alpha[42],2.018154,0.255478057,1.519,1.853,2.008,2.176,2.550024995
,Stellako,1,RickerTVAFB,alpha[43],1.98315403,0.256340491,1.496,1.816,1.976,2.144,2.510024995
,Stellako,1,RickerTVAFB,alpha[44],1.92609914,0.251667133,1.438,1.763,1.92,2.086,2.44
,Stellako,1,RickerTVAFB,alpha[45],1.87712353,0.251874029,1.377,1.714,1.875,2.039,2.388074954
,Stellako,1,RickerTVAFB,alpha[46],1.80952271,0.253442859,1.305,1.647749943,1.811,1.975,2.314024995
,Stellako,1,RickerTVAFB,alpha[47],1.76896613,0.255522133,1.256,1.604749942,1.768,1.935,2.278024995
,Stellako,1,RickerTVAFB,alpha[48],1.70287092,0.255728158,1.18197499,1.538,1.709,1.875,2.195024994
,Stellako,1,RickerTVAFB,alpha[49],1.65740187,0.259263126,1.137,1.488,1.66,1.83,2.156
,Stellako,1,RickerTVAFB,alpha[50],1.59073881,0.263040608,1.05,1.42,1.597,1.766,2.09
,Stellako,1,RickerTVAFB,alpha[51],1.55161917,0.266207157,1.009974988,1.378,1.557,1.733,2.058024994
,Stellako,1,RickerTVAFB,alpha[52],1.47721865,0.274407394,0.907877489,1.299,1.484,1.667,1.988024994
,Stellako,1,RickerTVAFB,alpha[53],1.40382874,0.288646581,0.7966,1.221,1.416,1.604,1.939025
,Stellako,1,RickerTVAFB,alpha[54],1.330304672,0.308499699,0.683675,1.133,1.345,1.541,1.894
,Stellako,1,RickerTVAFB,alpha[55],1.302207896,0.31319287,0.63386,1.102,1.317,1.516,1.866
,Stellako,1,RickerTVAFB,alpha[56],1.265311242,0.326067955,0.5615975,1.061,1.282,1.493,1.853025
,Stellako,1,RickerTVAFB,alpha[57],1.33187591,0.294002188,0.729077486,1.141,1.34,1.531,1.888
,Stellako,1,RickerTVAFB,alpha[58],1.37554999,0.284028741,0.79897999,1.188,1.383,1.567,1.917
,Stellako,1,RickerTVAFB,alpha[59],1.41255205,0.282891217,0.8469975,1.227,1.413,1.603,1.956049975
,Stellako,1,RickerTVAFB,alpha[60],1.45265254,0.289666636,0.877384995,1.263,1.455,1.643,2.011024994
,Stellako,1,RickerTVAFB,alpha[61],1.46572858,0.303590259,0.8606,1.268749926,1.468,1.669,2.058
,Stellako,1,RickerTVAFB,alpha[62],1.425869624,0.325578736,0.769655,1.215,1.436,1.646,2.042025
,Stellako,1,RickerTVAFB,beta,4.807634378,1.443332889,1.787,3.874495252,4.832,5.779,7.589
,Stellako,1,RickerTVAFB,Smax,0.24478944,0.303946046,0.1318,0.173,0.207,0.258124706,0.5596
,Stellako,1,RickerTVAFB,var,0.173391205,0.219918421,0.000797642,0.008550496,0.054979999,0.304324997,0.698604999
,Bowron,2,Ricker,alpha,1.6920044,0.154393076,1.393,1.587,1.69,1.796,1.997024994
,Bowron,2,Ricker,beta,32.14058808,13.88936073,6.474223185,22.33749958,31.85499961,41.46,60.3812495
,Bowron,2,Ricker,Smax,0.055431364,0.464858794,0.01655975,0.02412,0.031389998,0.0447625,0.15441995
,Bowron,2,Ricker,var,0.72681702,0.138465176,0.506792498,0.6267,0.71,0.806324999,1.043
,Bowron,2,RickerTVA,alpha[1],2.20313751,0.335931666,1.562,1.977749953,2.202,2.423,2.874049983
,Bowron,2,RickerTVA,alpha[2],2.20123899,0.313702344,1.59,1.997,2.2,2.404,2.827024996
,Bowron,2,RickerTVA,alpha[3],2.17910236,0.29906818,1.595,1.978,2.179,2.372,2.774
,Bowron,2,RickerTVA,alpha[4],2.18698199,0.287743158,1.631,1.995,2.184,2.372,2.766
,Bowron,2,RickerTVA,alpha[5],2.18387508,0.278339338,1.649974993,1.998,2.18,2.361,2.74
,Bowron,2,RickerTVA,alpha[6],2.1696426,0.276847851,1.623,1.989,2.167,2.34924996,2.725
,Bowron,2,RickerTVA,alpha[7],2.11393036,0.271549487,1.561,1.939,2.114,2.295,2.648
,Bowron,2,RickerTVA,alpha[8],2.05882584,0.27690002,1.491974992,1.882,2.061,2.241,2.591024995
,Bowron,2,RickerTVA,alpha[9],2.01697468,0.287373848,1.419,1.843,2.03,2.205,2.558
,Bowron,2,RickerTVA,alpha[10],2.03606603,0.283937343,1.422974991,1.862,2.052,2.227249958,2.563024995
,Bowron,2,RickerTVA,alpha[11],2.04790873,0.277043122,1.464,1.877,2.063,2.229,2.565024995
,Bowron,2,RickerTVA,alpha[12],2.09755812,0.264673103,1.557974992,1.932,2.101,2.273,2.612
,Bowron,2,RickerTVA,alpha[13],2.1675079,0.25771027,1.655,2.001,2.165,2.335,2.674
,Bowron,2,RickerTVA,alpha[14],2.2717689,0.265283524,1.780974993,2.092,2.26,2.44,2.828024996
,Bowron,2,RickerTVA,alpha[15],2.3201726,0.272837522,1.829,2.134,2.305,2.489,2.892024996
,Bowron,2,RickerTVA,alpha[16],2.3239191,0.267436274,1.829,2.145,2.313,2.496,2.883
,Bowron,2,RickerTVA,alpha[17],2.3385324,0.269096604,1.839,2.155,2.327,2.516,2.891
,Bowron,2,RickerTVA,alpha[18],2.3546288,0.278542442,1.851,2.164,2.34,2.53,2.945
,Bowron,2,RickerTVA,alpha[19],2.3223393,0.26665193,1.825974993,2.141,2.309499946,2.491,2.881
,Bowron,2,RickerTVA,alpha[20],2.2740685,0.255507783,1.79,2.103,2.262,2.442249962,2.8
,Bowron,2,RickerTVA,alpha[21],2.265236,0.257930242,1.781,2.089,2.256,2.429,2.802
,Bowron,2,RickerTVA,alpha[22],2.2196255,0.253280144,1.741,2.049,2.214,2.383,2.738
,Bowron,2,RickerTVA,alpha[23],2.1457698,0.248265622,1.657,1.979,2.147,2.307,2.645
,Bowron,2,RickerTVA,alpha[24],2.10255999,0.249447297,1.605974992,1.938,2.104,2.266,2.587
,Bowron,2,RickerTVA,alpha[25],2.1136281,0.250192755,1.632974993,1.95,2.109,2.277,2.614
,Bowron,2,RickerTVA,alpha[26],2.1080317,0.253009432,1.62194997,1.94,2.106,2.273,2.613024995
,Bowron,2,RickerTVA,alpha[27],2.0688237,0.249118706,1.583974992,1.903,2.069,2.233,2.559024995
,Bowron,2,RickerTVA,alpha[28],2.0753086,0.248762108,1.593,1.912,2.073,2.239,2.574
,Bowron,2,RickerTVA,alpha[29],2.0875481,0.249060532,1.611,1.921,2.082,2.248,2.602024995
,Bowron,2,RickerTVA,alpha[30],2.0540667,0.251605874,1.571,1.883,2.045,2.217,2.565049981
,Bowron,2,RickerTVA,alpha[31],2.0664644,0.258232643,1.588,1.892,2.053,2.229,2.601
,Bowron,2,RickerTVA,alpha[32],2.0269483,0.252888712,1.555,1.857,2.019,2.185,2.551
,Bowron,2,RickerTVA,alpha[33],1.94360366,0.241706813,1.477,1.785,1.94,2.100249955,2.428024995
,Bowron,2,RickerTVA,alpha[34],1.90778915,0.243617782,1.428,1.75,1.906,2.063,2.401024995
,Bowron,2,RickerTVA,alpha[35],1.85626637,0.240282579,1.387,1.7,1.855,2.015249953,2.339
,Bowron,2,RickerTVA,alpha[36],1.79245305,0.240095796,1.306,1.641,1.794,1.947,2.255024995
,Bowron,2,RickerTVA,alpha[37],1.74960375,0.241318439,1.263,1.594,1.753,1.905249951,2.224
,Bowron,2,RickerTVA,alpha[38],1.68277966,0.247123461,1.16797499,1.532,1.692,1.846,2.151
,Bowron,2,RickerTVA,alpha[39],1.63962819,0.250057084,1.118974989,1.488,1.648,1.803,2.107024994
,Bowron,2,RickerTVA,alpha[40],1.65801882,0.239839913,1.17097499,1.504,1.661,1.816,2.126049977
,Bowron,2,RickerTVA,alpha[41],1.6718086,0.239185727,1.209,1.514,1.666,1.825,2.158049977
,Bowron,2,RickerTVA,alpha[42],1.68627615,0.248114087,1.22197499,1.519,1.677,1.84,2.208
,Bowron,2,RickerTVA,alpha[43],1.65115233,0.248559392,1.194,1.487,1.641499924,1.806,2.175024994
,Bowron,2,RickerTVA,alpha[44],1.61556128,0.252048136,1.156974989,1.449,1.605,1.768,2.15
,Bowron,2,RickerTVA,alpha[45],1.50726701,0.240954637,1.032,1.349,1.504,1.659249944,1.995049976
,Bowron,2,RickerTVA,alpha[46],1.42404919,0.244896531,0.933382494,1.269,1.427,1.582,1.901
,Bowron,2,RickerTVA,alpha[47],1.35161875,0.247224607,0.850079991,1.191,1.357,1.517,1.828
,Bowron,2,RickerTVA,alpha[48],1.266260101,0.255803207,0.7287975,1.1,1.28,1.441,1.746
,Bowron,2,RickerTVA,alpha[49],1.238782721,0.251780789,0.7174975,1.076,1.248,1.406,1.707
,Bowron,2,RickerTVA,alpha[50],1.189220462,0.252931363,0.6684875,1.027,1.202,1.361,1.663
,Bowron,2,RickerTVA,alpha[51],1.131886332,0.259435345,0.5998875,0.9666,1.143,1.309,1.614
,Bowron,2,RickerTVA,alpha[52],1.06549569,0.273797814,0.4888425,0.8912,1.079,1.252,1.568025
,Bowron,2,RickerTVA,alpha[53],1.022660791,0.278108699,0.431185,0.847,1.038,1.214,1.518
,Bowron,2,RickerTVA,alpha[54],1.020646558,0.269943878,0.4627925,0.8463,1.034,1.204,1.516
,Bowron,2,RickerTVA,alpha[55],1.087817712,0.248618669,0.579495,0.929375,1.093,1.254,1.570025
,Bowron,2,RickerTVA,alpha[56],1.100188427,0.245061118,0.6072975,0.940474999,1.103,1.265249926,1.576
,Bowron,2,RickerTVA,alpha[57],1.156489396,0.246287816,0.680287496,0.995899985,1.154,1.314,1.64504997
,Bowron,2,RickerTVA,alpha[58],1.12782353,0.248180713,0.646289997,0.9648,1.127,1.289,1.614
,Bowron,2,RickerTVA,alpha[59],1.075896782,0.262071422,0.542995,0.907175,1.08,1.254,1.573
,Bowron,2,RickerTVA,alpha[60],1.088747674,0.267613834,0.554495,0.917575,1.09,1.266,1.607025
,Bowron,2,RickerTVA,alpha[61],1.091308696,0.281386975,0.5237,0.906675,1.097,1.279,1.637025
,Bowron,2,RickerTVA,alpha[62],1.065211319,0.314922412,0.422295,0.863975,1.068,1.27625,1.669
,Bowron,2,RickerTVA,beta,44.98531864,12.57238276,20.17974994,36.59,44.94,53.33249982,69.57
,Bowron,2,RickerTVA,Smax,0.025134722,0.02968397,0.01437,0.01875,0.02225,0.02733,0.0495505
,Bowron,2,RickerTVA,var,0.240498555,0.205952144,0.001181,0.026349994,0.227649995,0.4161,0.6220025
,Bowron,2,RickerTVAFB,alpha[1],2.03524641,0.313538219,1.418,1.83,2.034,2.238,2.648
,Bowron,2,RickerTVAFB,alpha[2],2.03936335,0.286879354,1.462,1.853,2.04,2.228,2.605024995
,Bowron,2,RickerTVAFB,alpha[3],2.02408556,0.269295782,1.487974992,1.846,2.028,2.201,2.55
,Bowron,2,RickerTVAFB,alpha[4],2.0377604,0.258570259,1.526,1.86774995,2.037,2.204249957,2.55
,Bowron,2,RickerTVAFB,alpha[5],2.03718871,0.250538515,1.539,1.874,2.039,2.201,2.533
,Bowron,2,RickerTVAFB,alpha[6],2.02740254,0.249747973,1.529974992,1.863,2.025,2.195,2.524
,Bowron,2,RickerTVAFB,alpha[7],1.97682882,0.24639845,1.477974992,1.814,1.983,2.143,2.446
,Bowron,2,RickerTVAFB,alpha[8],1.92425384,0.251538195,1.395949965,1.763,1.935,2.096,2.391
,Bowron,2,RickerTVAFB,alpha[9],1.8729632,0.265773421,1.285,1.712,1.89,2.053,2.35
,Bowron,2,RickerTVAFB,alpha[10],1.88997994,0.258917261,1.329,1.73,1.907,2.066,2.365
,Bowron,2,RickerTVAFB,alpha[11],1.90994981,0.255861219,1.358974991,1.757749947,1.927,2.080249955,2.377024995
,Bowron,2,RickerTVAFB,alpha[12],1.97080543,0.241889485,1.464,1.82,1.981,2.13,2.428024995
,Bowron,2,RickerTVAFB,alpha[13],2.04198008,0.234814267,1.582,1.889,2.042,2.197,2.498
,Bowron,2,RickerTVAFB,alpha[14],2.1447192,0.246278027,1.681,1.98,2.136,2.298,2.662
,Bowron,2,RickerTVAFB,alpha[15],2.2016954,0.257030965,1.733974993,2.026,2.185,2.362,2.758024996
,Bowron,2,RickerTVAFB,alpha[16],2.2082324,0.25347195,1.747,2.035,2.195,2.368,2.741024996
,Bowron,2,RickerTVAFB,alpha[17],2.2255992,0.257012747,1.759,2.051749954,2.21,2.385,2.775
,Bowron,2,RickerTVAFB,alpha[18],2.2393902,0.261106641,1.771,2.06,2.222,2.402,2.8
,Bowron,2,RickerTVAFB,alpha[19],2.2160046,0.258159274,1.753,2.04,2.201,2.374,2.768
,Bowron,2,RickerTVAFB,alpha[20],2.1733683,0.250363237,1.712,2.004,2.162,2.333,2.695049982
,Bowron,2,RickerTVAFB,alpha[21],2.1690454,0.251378116,1.708949971,1.997,2.155,2.326,2.707
,Bowron,2,RickerTVAFB,alpha[22],2.11850949,0.246604187,1.665,1.954,2.108,2.276,2.629
,Bowron,2,RickerTVAFB,alpha[23],2.0518978,0.240286846,1.583,1.895,2.047,2.205,2.537
,Bowron,2,RickerTVAFB,alpha[24],2.00666515,0.241521168,1.524974992,1.851,2.009,2.162,2.487024995
,Bowron,2,RickerTVAFB,alpha[25],2.01343781,0.238518791,1.553,1.858,2.011,2.16,2.497024995
,Bowron,2,RickerTVAFB,alpha[26],2.0016908,0.239299041,1.539,1.845,1.997499937,2.152249956,2.49
,Bowron,2,RickerTVAFB,alpha[27],1.96969819,0.237697165,1.5,1.816,1.967,2.123,2.452
,Bowron,2,RickerTVAFB,alpha[28],1.97725334,0.237182391,1.525974992,1.821,1.971,2.126,2.460024995
,Bowron,2,RickerTVAFB,alpha[29],1.98090939,0.24105253,1.523,1.823,1.97,2.133,2.475
,Bowron,2,RickerTVAFB,alpha[30],1.94450257,0.239227435,1.488974992,1.788,1.935,2.094,2.442024995
,Bowron,2,RickerTVAFB,alpha[31],1.96756335,0.249198804,1.509,1.8,1.953,2.121,2.494
,Bowron,2,RickerTVAFB,alpha[32],1.93875925,0.244240896,1.499,1.775,1.923,2.09,2.455
,Bowron,2,RickerTVAFB,alpha[33],1.85781449,0.234688265,1.411,1.703,1.851,2.007,2.331024995
,Bowron,2,RickerTVAFB,alpha[34],1.81884986,0.233506364,1.371949964,1.663,1.816,1.967249952,2.294
,Bowron,2,RickerTVAFB,alpha[35],1.76834468,0.234580248,1.311974991,1.62,1.763499929,1.917,2.245024995
,Bowron,2,RickerTVAFB,alpha[36],1.70913307,0.232856715,1.245,1.561,1.71,1.857,2.173
,Bowron,2,RickerTVAFB,alpha[37],1.66352632,0.234247238,1.18997499,1.518,1.662,1.81,2.137024994
,Bowron,2,RickerTVAFB,alpha[38],1.59328637,0.238301836,1.094949955,1.448,1.597,1.747,2.049024994
,Bowron,2,RickerTVAFB,alpha[39],1.55293299,0.241862374,1.048,1.403,1.56249992,1.709,2.012
,Bowron,2,RickerTVAFB,alpha[40],1.57223547,0.232026259,1.11,1.425,1.571,1.721,2.035024994
,Bowron,2,RickerTVAFB,alpha[41],1.58665995,0.233842637,1.138974989,1.432,1.584,1.736,2.064024994
,Bowron,2,RickerTVAFB,alpha[42],1.59843032,0.243786,1.144974989,1.44,1.588499921,1.749,2.113024994
,Bowron,2,RickerTVAFB,alpha[43],1.56550157,0.245551348,1.11,1.403,1.551,1.714,2.094024994
,Bowron,2,RickerTVAFB,alpha[44],1.5244213,0.245942698,1.069,1.362,1.512,1.671,2.064024994
